,geoapi_id,request_id,lat,long,accuracy,number,district,public_place
31652,OpenRouteService,18087,-23.570533,-46.663713,0.6,2630,SANTANA,CRUZEIRO DO SUL
31653,TomTom,18087,-23.50684,-46.62471,14.0464134216,2630,SANTANA,CRUZEIRO DO SUL
31654,MapBox,18087,-23.508612,-46.623935,0.723333,2630,SANTANA,CRUZEIRO DO SUL
31655,Google,18087,-23.515457,-46.6252582,,2630,SANTANA,CRUZEIRO DO SUL
31656,TomTom,18088,-23.50684,-46.62471,16.2342300415,2630,SANTANA,AVENIDA CRUZEIRO DO SUL
31657,OpenRouteService,18088,-23.508661,-46.623186,0.8,2630,SANTANA,AVENIDA CRUZEIRO DO SUL
31658,Google,18088,-23.5086574,-46.6239311,,2630,SANTANA,AVENIDA CRUZEIRO DO SUL
31659,MapBox,18088,-23.508612,-46.623935,0.801728,2630,SANTANA,AVENIDA CRUZEIRO DO SUL
31660,MapBox,18089,-23.508612,-46.623935,0.801728,2630,SANTANA,AVENIDA CRUZEIRO DO SUL
31661,TomTom,18089,-23.50684,-46.62471,16.2342300415,2630,SANTANA,AVENIDA CRUZEIRO DO SUL
31662,Google,18089,-23.5086574,-46.6239311,,2630,SANTANA,AVENIDA CRUZEIRO DO SUL
31663,OpenRouteService,18089,-23.508661,-46.623186,0.8,2630,SANTANA,AVENIDA CRUZEIRO DO SUL
31664,OpenRouteService,18090,-23.570533,-46.663713,0.6,211,SANTANA,ALFERES MAGALHAES
31665,MapBox,18090,-23.50502,-46.624444,0.787619,211,SANTANA,ALFERES MAGALHAES
31666,TomTom,18090,-23.54229,-46.48521,9.62931633,211,SANTANA,ALFERES MAGALHAES
31667,Google,18090,-23.505068,-46.624418,,211,SANTANA,ALFERES MAGALHAES
31668,OpenRouteService,18091,-23.504086,-46.617715,0.8,656,SANTANA,AVENIDA GENERAL ATALIBA LEONEL
31669,MapBox,18091,-23.504017,-46.617987,0.801728,656,SANTANA,AVENIDA GENERAL ATALIBA LEONEL
31670,Google,18091,-23.504545,-46.6207792,,656,SANTANA,AVENIDA GENERAL ATALIBA LEONEL
31671,TomTom,18091,-23.50608,-46.61949,16.4244728088,656,SANTANA,AVENIDA GENERAL ATALIBA LEONEL
31672,Google,18092,-23.501631,-46.6251369,,3301,SANTANA,AVENIDA CRUZEIRO DO SUL
31673,MapBox,18092,-23.501705,-46.625088,0.801728,3301,SANTANA,AVENIDA CRUZEIRO DO SUL
31674,OpenRouteService,18092,-23.501739,-46.624942,0.8,3301,SANTANA,AVENIDA CRUZEIRO DO SUL
31675,TomTom,18092,-23.50155,-46.62491,16.4244728088,3301,SANTANA,AVENIDA CRUZEIRO DO SUL
31676,TomTom,18093,-23.4957,-46.63014,16.3401527405,497,SANTANA,CONSELHEIRO MOREIRA DE BARROS
31677,MapBox,18093,-23.495902,-46.63052,0.801728,497,SANTANA,CONSELHEIRO MOREIRA DE BARROS
31678,Google,18093,-23.4957166,-46.6303339,,497,SANTANA,CONSELHEIRO MOREIRA DE BARROS
31679,OpenRouteService,18093,-23.570533,-46.663713,0.6,497,SANTANA,CONSELHEIRO MOREIRA DE BARROS
31680,OpenRouteService,18094,-23.496397,-46.627827,0.8,55,SANTANA,RUA PAULO GONCALVES
31681,MapBox,18094,-23.496312,-46.627916,0.795556,55,SANTANA,RUA PAULO GONCALVES
31682,Google,18094,-23.496145,-46.6281143,,55,SANTANA,RUA PAULO GONCALVES
31683,TomTom,18094,-23.49623,-46.628,14.302977562,55,SANTANA,RUA PAULO GONCALVES
31684,Google,18095,-23.4984219,-46.6259881,,2479,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31685,TomTom,18095,-23.49836,-46.62603,14.0293321609,2479,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31686,OpenRouteService,18095,-23.570533,-46.663713,0.6,2479,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31687,MapBox,18095,-23.5908145,-46.5884502,0.566543,2479,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31688,MapBox,18096,-23.5908145,-46.5884502,0.566543,2624,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31689,TomTom,18096,-23.49717,-46.62581,14.0293321609,2624,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31690,OpenRouteService,18096,-23.570533,-46.663713,0.6,2624,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31691,Google,18096,-23.4971856,-46.625653,,2624,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31692,TomTom,18097,-23.49717,-46.62581,14.0293321609,2624,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31693,Google,18097,-23.4971856,-46.625653,,2624,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31694,OpenRouteService,18097,-23.570533,-46.663713,0.6,2624,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31695,MapBox,18097,-23.5908145,-46.5884502,0.566543,2624,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31696,TomTom,18098,-23.50099,-46.62421,16.4314441681,174,SANTANA,RUA DUARTE DE AZEVEDO
31697,OpenRouteService,18098,-23.501011,-46.62422,0.8,174,SANTANA,RUA DUARTE DE AZEVEDO
31698,MapBox,18098,-23.501011,-46.62422,0.801728,174,SANTANA,RUA DUARTE DE AZEVEDO
31699,Google,18098,-23.501232,-46.6242512,,174,SANTANA,RUA DUARTE DE AZEVEDO
31700,OpenRouteService,18099,-23.570533,-46.663713,0.6,323,SANTANA,JOVITA
31701,Google,18099,-23.5016829,-46.6214624,,323,SANTANA,JOVITA
31702,TomTom,18099,-23.50165,-46.62128,9.6567392349,323,SANTANA,JOVITA
31703,MapBox,18099,-23.5272561,-46.3950997,0.702963,323,SANTANA,JOVITA
31704,TomTom,18100,-23.49918,-46.62103,14.2824602127,605,SANTANA,RUA CONSELHEIRO SARAIVA
31705,MapBox,18100,-23.5442435,-46.7950315,0.823333,605,SANTANA,RUA CONSELHEIRO SARAIVA
31706,Google,18100,-23.4990115,-46.6210538,,605,SANTANA,RUA CONSELHEIRO SARAIVA
31707,OpenRouteService,18100,-23.499095,-46.623968,0.8,605,SANTANA,RUA CONSELHEIRO SARAIVA
31708,Google,18101,-23.5097508,-46.6208688,,352,SANTANA,RUA ANTONIO DOS SANTOS NETO
31709,MapBox,18101,-23.511761,-46.610755,0.806667,352,SANTANA,RUA ANTONIO DOS SANTOS NETO
31710,TomTom,18101,-23.50969,-46.62086,18.5256881714,352,SANTANA,RUA ANTONIO DOS SANTOS NETO
31711,OpenRouteService,18101,-23.509628,-46.618629,0.8,352,SANTANA,RUA ANTONIO DOS SANTOS NETO
31712,MapBox,18102,-23.505471,-46.615468,0.795556,1369,SANTANA,AVENIDA ZAKI NARCHI
31713,OpenRouteService,18102,-23.505471,-46.615468,0.8,1369,SANTANA,AVENIDA ZAKI NARCHI
31714,TomTom,18102,-23.50649,-46.6154,14.1170272827,1369,SANTANA,AVENIDA ZAKI NARCHI
31715,Google,18102,-23.5055176,-46.6154331,,1369,SANTANA,AVENIDA ZAKI NARCHI
31716,TomTom,18103,-23.49948,-46.62063,14.2824602127,646,SANTANA,RUA CONSELHEIRO SARAIVA
31717,MapBox,18103,-23.5442435,-46.7950315,0.823333,646,SANTANA,RUA CONSELHEIRO SARAIVA
31718,Google,18103,-23.4994486,-46.62065219999999,,646,SANTANA,RUA CONSELHEIRO SARAIVA
31719,OpenRouteService,18103,-23.49934,-46.620624,0.8,646,SANTANA,RUA CONSELHEIRO SARAIVA
31720,MapBox,18104,-23.4968774,-46.6188354,0.74,295,SANTANA,RUA CONDESSA SICILIANO
31721,Google,18104,-23.4973697,-46.6201953,,295,SANTANA,RUA CONDESSA SICILIANO
31722,OpenRouteService,18104,-23.497559,-46.62007,0.8,295,SANTANA,RUA CONDESSA SICILIANO
31723,TomTom,18104,-23.49734,-46.62024,14.2824602127,295,SANTANA,RUA CONDESSA SICILIANO
31724,Google,18105,-23.5005476,-46.6162508,,1008,SANTANA,RUA DOUTOR OLAVO EGIDIO
31725,OpenRouteService,18105,-23.500378,-46.615955,0.8,1008,SANTANA,RUA DOUTOR OLAVO EGIDIO
31726,MapBox,18105,-23.500378,-46.615955,0.801728,1008,SANTANA,RUA DOUTOR OLAVO EGIDIO
31727,TomTom,18105,-23.50059,-46.6163,16.4244728088,1008,SANTANA,RUA DOUTOR OLAVO EGIDIO
31728,Google,18106,-23.5005476,-46.6162508,,1008,SANTANA,RUA DOUTOR OLAVO EGIDIO
31729,TomTom,18106,-23.50059,-46.6163,16.4244728088,1008,SANTANA,RUA DOUTOR OLAVO EGIDIO
31730,MapBox,18106,-23.500378,-46.615955,0.801728,1008,SANTANA,RUA DOUTOR OLAVO EGIDIO
31731,OpenRouteService,18106,-23.500378,-46.615955,0.8,1008,SANTANA,RUA DOUTOR OLAVO EGIDIO
31732,TomTom,18107,-21.12951,-49.01915,11.5475082397,151,SANTANA,RUA CATAGUAZES
31733,MapBox,18107,-23.4980876,-46.6149728,0.714632,151,SANTANA,RUA CATAGUAZES
31734,Google,18107,-23.4977968,-46.6152259,,151,SANTANA,RUA CATAGUAZES
31735,OpenRouteService,18107,-23.570533,-46.663713,0.6,151,SANTANA,RUA CATAGUAZES
31736,Google,18108,-23.4973714,-46.61577219999999,,391,SANTANA,AVENIDA LEONCIO DE MAGALHAES
31737,OpenRouteService,18108,-23.50012,-46.614859,0.8,391,SANTANA,AVENIDA LEONCIO DE MAGALHAES
31738,TomTom,18108,-23.49735,-46.6157,16.4314441681,391,SANTANA,AVENIDA LEONCIO DE MAGALHAES
31739,MapBox,18108,-23.4933773,-46.6170617,0.752346,391,SANTANA,AVENIDA LEONCIO DE MAGALHAES
31740,Google,18109,-23.4902858,-46.6176481,,20,SANTANA,PARQUE DOMINGOS LUIS
31741,MapBox,18109,-23.490191,-46.617362,0.795556,20,SANTANA,PARQUE DOMINGOS LUIS
31742,TomTom,18109,-23.49029,-46.61815,14.1101360321,20,SANTANA,PARQUE DOMINGOS LUIS
31743,OpenRouteService,18109,-23.570533,-46.663713,0.6,20,SANTANA,PARQUE DOMINGOS LUIS
31744,OpenRouteService,18110,-23.528461,-46.608175,0.8,61,PARI,RUA SIQUEIRA AFONSO
31745,Google,18110,-23.5284726,-46.6083091,,61,PARI,RUA SIQUEIRA AFONSO
31746,MapBox,18110,-23.528461,-46.608175,0.795556,61,PARI,RUA SIQUEIRA AFONSO
31747,TomTom,18110,-23.52843,-46.6082,14.2824602127,61,PARI,RUA SIQUEIRA AFONSO
31748,MapBox,18111,-23.525348,-46.610691,0.801728,841,PARI,AVENIDA CARLOS DE CAMPOS
31749,Google,18111,-23.5253178,-46.61085509999999,,841,PARI,AVENIDA CARLOS DE CAMPOS
31750,OpenRouteService,18111,-23.525395,-46.610572,0.8,841,PARI,AVENIDA CARLOS DE CAMPOS
31751,TomTom,18111,-23.52546,-46.61062,16.4314441681,841,PARI,AVENIDA CARLOS DE CAMPOS
31752,OpenRouteService,18112,-23.570533,-46.663713,0.6,2150,VILA GUILHERME,RUA LEONOR F COSTA ZACHARIAS
31753,MapBox,18112,-23.8006407,-46.7276014,0.628889,2150,VILA GUILHERME,RUA LEONOR F COSTA ZACHARIAS
31754,Google,18112,-23.5212435,-46.6075773,,2150,VILA GUILHERME,RUA LEONOR F COSTA ZACHARIAS
31755,TomTom,18112,-23.52093,-46.60731,18.3111057281,2150,VILA GUILHERME,RUA LEONOR F COSTA ZACHARIAS
31756,MapBox,18113,-23.4748889,-46.4179505,0.65358,538,VILA GUILHERME,RUA AMAZONAS DONA SILVA
31757,Google,18113,-23.514851,-46.60993879999999,,538,VILA GUILHERME,RUA AMAZONAS DONA SILVA
31758,TomTom,18113,-23.51493,-46.61006,14.0293321609,538,VILA GUILHERME,RUA AMAZONAS DONA SILVA
31759,OpenRouteService,18113,-23.570533,-46.663713,0.6,538,VILA GUILHERME,RUA AMAZONAS DONA SILVA
31760,TomTom,18114,-23.51565,-46.60469,16.4244728088,758,VILA GUILHERME,RUA JOSE BERNARDO PINTO
31761,OpenRouteService,18114,-23.515732,-46.604575,0.8,758,VILA GUILHERME,RUA JOSE BERNARDO PINTO
31762,MapBox,18114,-23.516128,-46.604992,0.801728,758,VILA GUILHERME,RUA JOSE BERNARDO PINTO
31763,Google,18114,-23.51579,-46.604397,,758,VILA GUILHERME,RUA JOSE BERNARDO PINTO
31764,TomTom,18115,-23.51159,-46.60845,13.8668308258,893,VILA GUILHERME,RUA AMAZONAS DONA SILVA
31765,OpenRouteService,18115,-23.570533,-46.663713,0.6,893,VILA GUILHERME,RUA AMAZONAS DONA SILVA
31766,MapBox,18115,-23.635939,-46.611082,0.702963,893,VILA GUILHERME,RUA AMAZONAS DONA SILVA
31767,Google,18115,-23.5121353,-46.6089524,,893,VILA GUILHERME,RUA AMAZONAS DONA SILVA
31768,Google,18116,-23.5161097,-46.6032234,,911,VILA GUILHERME,RUA JOSE BERNARDO PINTO
31769,TomTom,18116,-23.51621,-46.60327,16.4244728088,911,VILA GUILHERME,RUA JOSE BERNARDO PINTO
31770,MapBox,18116,-23.516237,-46.60338,0.801728,911,VILA GUILHERME,RUA JOSE BERNARDO PINTO
31771,OpenRouteService,18116,-23.516786,-46.602268,0.8,911,VILA GUILHERME,RUA JOSE BERNARDO PINTO
31772,MapBox,18117,-23.520067,-46.599438,0.795556,       650,VILA GUILHERME,EUGENIO DE FREITAS
31773,OpenRouteService,18117,-23.570533,-46.663713,0.6,       650,VILA GUILHERME,EUGENIO DE FREITAS
31774,Google,18117,-23.520865,-46.5998136,,       650,VILA GUILHERME,EUGENIO DE FREITAS
31775,Google,18118,-23.519994,-46.596486,,113,VILA GUILHERME,RUA ALCANTARA
31776,TomTom,18118,-23.51995,-46.59648,12.0984487534,113,VILA GUILHERME,RUA ALCANTARA
31777,MapBox,18118,-23.519731,-46.596822,0.787619,113,VILA GUILHERME,RUA ALCANTARA
31778,OpenRouteService,18118,-23.519912,-46.596546,0.8,113,VILA GUILHERME,RUA ALCANTARA
31779,TomTom,18119,-23.50833,-46.60662,14.2824602127,170,VILA GUILHERME,RUA ANTONIO PONTES
31780,MapBox,18119,-23.508324,-46.606614,0.795556,170,VILA GUILHERME,RUA ANTONIO PONTES
31781,Google,18119,-23.5084101,-46.6065906,,170,VILA GUILHERME,RUA ANTONIO PONTES
31782,OpenRouteService,18119,-23.508324,-46.606614,0.8,170,VILA GUILHERME,RUA ANTONIO PONTES
31783,Google,18120,-23.5075109,-46.60604319999999,,300,VILA GUILHERME,RUA MARIETA DONA SILVA
31784,OpenRouteService,18120,-23.570533,-46.663713,0.6,300,VILA GUILHERME,RUA MARIETA DONA SILVA
31785,TomTom,18120,-23.50736,-46.60599,14.0293321609,300,VILA GUILHERME,RUA MARIETA DONA SILVA
31786,MapBox,18120,-23.573141,-46.6854685,0.65358,300,VILA GUILHERME,RUA MARIETA DONA SILVA
31787,TomTom,18121,-23.50429,-46.60493,14.2824602127,466,VILA GUILHERME,RUA LAGOA PANEMA
31788,OpenRouteService,18121,-23.505573,-46.605724,0.8,466,VILA GUILHERME,RUA LAGOA PANEMA
31789,Google,18121,-23.504324,-46.6048683,,466,VILA GUILHERME,RUA LAGOA PANEMA
31790,MapBox,18121,-23.504007,-46.604913,0.795556,466,VILA GUILHERME,RUA LAGOA PANEMA
31791,OpenRouteService,18122,-23.501628,-46.611918,0.8,293,VILA GUILHERME,RUA MARIA CANDIDA
31792,MapBox,18122,-23.501897,-46.611275,0.795556,293,VILA GUILHERME,RUA MARIA CANDIDA
31793,TomTom,18122,-23.50191,-46.61126,14.2824602127,293,VILA GUILHERME,RUA MARIA CANDIDA
31794,Google,18122,-23.501999,-46.6112208,,293,VILA GUILHERME,RUA MARIA CANDIDA
31795,MapBox,18123,-23.509964,-46.613801,0.787619,1794,VILA GUILHERME,RUA GALATEA
31796,Google,18123,-23.5029916,-46.6112543,,1794,VILA GUILHERME,RUA GALATEA
31797,OpenRouteService,18123,-23.509571,-46.613541,0.8,1794,VILA GUILHERME,RUA GALATEA
31798,TomTom,18123,-23.50293,-46.61144,12.0984487534,1794,VILA GUILHERME,RUA GALATEA
31799,OpenRouteService,18124,-23.499727,-46.607856,0.8,567,VILA GUILHERME,AVENIDA CONCEICAO
31800,MapBox,18124,-23.499602,-46.607839,0.787619,567,VILA GUILHERME,AVENIDA CONCEICAO
31801,Google,18124,-23.4996828,-46.6078072,,567,VILA GUILHERME,AVENIDA CONCEICAO
31802,TomTom,18124,-23.49968,-46.60773,12.0984487534,567,VILA GUILHERME,AVENIDA CONCEICAO
31803,OpenRouteService,18125,-23.499259,-46.60641,0.8,117,VILA GUILHERME,RUA MAQUINISTA TRIGO
31804,TomTom,18125,-23.49993,-46.60631,12.5686864853,117,VILA GUILHERME,RUA MAQUINISTA TRIGO
31805,MapBox,18125,-23.4991942,-46.6064226,0.74,117,VILA GUILHERME,RUA MAQUINISTA TRIGO
31806,Google,18125,-23.4990275,-46.60656360000001,,117,VILA GUILHERME,RUA MAQUINISTA TRIGO
31807,MapBox,18126,-23.500414,-46.605703,0.787619,806,VILA GUILHERME,AVENIDA CONCEICAO
31808,Google,18126,-23.5004443,-46.60567529999999,,806,VILA GUILHERME,AVENIDA CONCEICAO
31809,TomTom,18126,-23.50063,-46.60598,12.0984487534,806,VILA GUILHERME,AVENIDA CONCEICAO
31810,OpenRouteService,18126,-23.500358,-46.605685,0.8,806,VILA GUILHERME,AVENIDA CONCEICAO
31811,OpenRouteService,18127,-23.570533,-46.663713,0.6,        41,VILA GUILHERME,JORDAO
31812,Google,18127,-23.5557714,-46.6395571,,        41,VILA GUILHERME,JORDAO
31813,MapBox,18127,-23.450014,-46.588912,0.777037,        41,VILA GUILHERME,JORDAO
31814,MapBox,18128,-23.507631,-46.601584,0.795556,144,VILA GUILHERME,RUA CORONEL JORDAO
31815,Google,18128,-23.5076464,-46.6012863,,144,VILA GUILHERME,RUA CORONEL JORDAO
31816,TomTom,18128,-23.50758,-46.60163,14.2824602127,144,VILA GUILHERME,RUA CORONEL JORDAO
31817,OpenRouteService,18128,-23.507631,-46.601584,0.8,144,VILA GUILHERME,RUA CORONEL JORDAO
31818,OpenRouteService,18129,-23.507336,-46.599824,0.8,1592,VILA GUILHERME,RUA MARIA CANDIDA
31819,TomTom,18129,-23.50728,-46.60001,14.2824602127,1592,VILA GUILHERME,RUA MARIA CANDIDA
31820,MapBox,18129,-23.507254,-46.599921,0.795556,1592,VILA GUILHERME,RUA MARIA CANDIDA
31821,Google,18129,-23.5075531,-46.6001573,,1592,VILA GUILHERME,RUA MARIA CANDIDA
31822,MapBox,18130,-23.509067,-46.6057876,0.634444,1500,VILA GUILHERME,RUA JOAQUINA RAMALHO
31823,OpenRouteService,18130,-23.570533,-46.663713,0.6,1500,VILA GUILHERME,RUA JOAQUINA RAMALHO
31824,Google,18130,-23.5036424,-46.603027,,1500,VILA GUILHERME,RUA JOAQUINA RAMALHO
31825,TomTom,18130,-23.50375,-46.60341,12.0475168228,1500,VILA GUILHERME,RUA JOAQUINA RAMALHO
31826,MapBox,18131,-23.450157,-46.589441,0.777037,       325,VILA GUILHERME,JORDAO
31827,OpenRouteService,18131,-23.570533,-46.663713,0.6,       325,VILA GUILHERME,JORDAO
31828,Google,18131,-23.4965309,-46.3841882,,       325,VILA GUILHERME,JORDAO
31829,Google,18132,-23.5084324,-46.598833,,233,VILA GUILHERME,RUA CASSIO DE ALMEIDA
31830,MapBox,18132,-23.508571,-46.598849,0.801728,233,VILA GUILHERME,RUA CASSIO DE ALMEIDA
31831,OpenRouteService,18132,-23.508651,-46.598609,0.8,233,VILA GUILHERME,RUA CASSIO DE ALMEIDA
31832,TomTom,18132,-23.50854,-46.59887,16.2411193848,233,VILA GUILHERME,RUA CASSIO DE ALMEIDA
31833,MapBox,18133,-23.508381,-46.596691,0.795556,1936,VILA GUILHERME,RUA MARIA CANDIDA
31834,OpenRouteService,18133,-23.508378,-46.596968,0.8,1936,VILA GUILHERME,RUA MARIA CANDIDA
31835,Google,18133,-23.5084384,-46.5969729,,1936,VILA GUILHERME,RUA MARIA CANDIDA
31836,TomTom,18133,-23.5084,-46.59683,14.2824602127,1936,VILA GUILHERME,RUA MARIA CANDIDA
31837,MapBox,18134,-23.503325,-46.597627,0.787619,244,VILA GUILHERME,AVENIDA ANGELINA
31838,OpenRouteService,18134,-23.503325,-46.597627,0.8,244,VILA GUILHERME,AVENIDA ANGELINA
31839,Google,18134,-23.5033348,-46.5973895,,244,VILA GUILHERME,AVENIDA ANGELINA
31840,TomTom,18134,-23.50332,-46.59765,12.0984487534,244,VILA GUILHERME,AVENIDA ANGELINA
31841,MapBox,18135,-23.500269,-46.600578,0.74,1385,VILA GUILHERME,AVENIDA CONCEICAO 1385
31842,OpenRouteService,18135,-23.499997,-46.599046,0.8,1385,VILA GUILHERME,AVENIDA CONCEICAO 1385
31843,TomTom,18135,-23.50022,-46.60039,12.5128488541,1385,VILA GUILHERME,AVENIDA CONCEICAO 1385
31844,Google,18135,-23.50029,-46.6006822,,1385,VILA GUILHERME,AVENIDA CONCEICAO 1385
31845,TomTom,18136,-23.50279,-46.59801,12.0984487534,106,VILA GUILHERME,RUA DIRCE
31846,OpenRouteService,18136,-23.5028,-46.598008,0.8,106,VILA GUILHERME,RUA DIRCE
31847,MapBox,18136,-23.503021,-46.597872,0.787619,106,VILA GUILHERME,RUA DIRCE
31848,Google,18136,-23.5026787,-46.598125,,106,VILA GUILHERME,RUA DIRCE
31849,Google,18137,-23.579854,-46.69186639999999,,       582,VILA GUILHERME,ANGELINA
31850,OpenRouteService,18137,-20.489613,-47.42802,1.0,       582,VILA GUILHERME,ANGELINA
31851,MapBox,18137,-23.500359,-46.597099,0.71963,       582,VILA GUILHERME,ANGELINA
31852,TomTom,18138,-23.49637,-46.59964,14.1170272827,118,VILA GUILHERME,RUA SANTO STEFANO
31853,Google,18138,-23.4965856,-46.59960969999999,,118,VILA GUILHERME,RUA SANTO STEFANO
31854,OpenRouteService,18138,-23.496531,-46.599836,0.8,118,VILA GUILHERME,RUA SANTO STEFANO
31855,MapBox,18138,-23.496523,-46.59973,0.795556,118,VILA GUILHERME,RUA SANTO STEFANO
31856,MapBox,18139,-23.496825,-46.596942,0.71963,61,VILA GUILHERME,TAPIRAI
31857,OpenRouteService,18139,-23.497487,-46.596916,0.8,61,VILA GUILHERME,TAPIRAI
31858,Google,18139,-23.4977014,-46.5970554,,61,VILA GUILHERME,TAPIRAI
31859,TomTom,18139,-23.49771,-46.59697,9.6567392349,61,VILA GUILHERME,TAPIRAI
31860,Google,18140,-23.4950342,-46.5968131,,611,VILA MEDEIROS,CRISTOVAO LINS
31861,MapBox,18140,-23.495351,-46.596535,0.787619,611,VILA MEDEIROS,CRISTOVAO LINS
31862,TomTom,18140,-23.49524,-46.5969,11.9079704285,611,VILA MEDEIROS,CRISTOVAO LINS
31863,OpenRouteService,18140,-23.49544,-46.596598,0.8,611,VILA MEDEIROS,CRISTOVAO LINS
31864,Google,18141,-23.4930493,-46.6273699,,105,SANTANA,RUA ANA BENVINDA DE ANDRADE
31865,MapBox,18141,-23.4939563,-46.6278001,0.762222,105,SANTANA,RUA ANA BENVINDA DE ANDRADE
31866,OpenRouteService,18141,-23.493146,-46.627193,0.8,105,SANTANA,RUA ANA BENVINDA DE ANDRADE
31867,TomTom,18141,-23.49314,-46.62731,18.5325260162,105,SANTANA,RUA ANA BENVINDA DE ANDRADE
31868,Google,18142,-23.4913055,-46.6281143,,240,SANTANA,RUA PEDRO DOLL
31869,OpenRouteService,18142,-23.491453,-46.627963,0.8,240,SANTANA,RUA PEDRO DOLL
31870,MapBox,18142,-23.491101,-46.627994,0.795556,240,SANTANA,RUA PEDRO DOLL
31871,TomTom,18142,-23.4914,-46.62817,14.2824602127,240,SANTANA,RUA PEDRO DOLL
31872,OpenRouteService,18143,-23.570533,-46.663713,0.6,3167,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31873,Google,18143,-23.4921794,-46.6262677,,3167,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31874,TomTom,18143,-23.49227,-46.62609,14.0293321609,3167,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31875,MapBox,18143,-23.5908145,-46.5884502,0.566543,3167,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31876,MapBox,18144,-23.5908145,-46.5884502,0.566543,3422,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31877,Google,18144,-23.4900166,-46.6251369,,3422,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31878,TomTom,18144,-23.48995,-46.62539,14.0293321609,3422,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31879,OpenRouteService,18144,-23.570533,-46.663713,0.6,3422,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31880,Google,18145,-23.4891394,-46.6238366,,1932,SANTANA,RUA DOUTOR ZUQUIM
31881,TomTom,18145,-23.48902,-46.62403,14.2824602127,1932,SANTANA,RUA DOUTOR ZUQUIM
31882,OpenRouteService,18145,-23.489064,-46.624169,0.8,1932,SANTANA,RUA DOUTOR ZUQUIM
31883,MapBox,18145,-23.489794,-46.624354,0.795556,1932,SANTANA,RUA DOUTOR ZUQUIM
31884,TomTom,18146,-23.48617,-46.62292,12.0475168228,308,SANTANA,AGUA FRIA
31885,MapBox,18146,-23.443372,-46.8020596,0.724127,308,SANTANA,AGUA FRIA
31886,OpenRouteService,18146,-23.570533,-46.663713,0.6,308,SANTANA,AGUA FRIA
31887,Google,18146,-23.4862402,-46.6228823,,308,SANTANA,AGUA FRIA
31888,OpenRouteService,18147,-23.570533,-46.663713,0.6,3933,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31889,TomTom,18147,-23.48616,-46.6282,14.0293321609,3933,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31890,MapBox,18147,-23.5908145,-46.5884502,0.566543,3933,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31891,Google,18147,-23.486318,-46.6281709,,3933,SANTANA,RUA VOLUNTARIOS DONA PATRIA
31892,MapBox,18148,-23.597234,-46.742005,0.801728,300,SANTANA,RUA SENHOR DO MONTE
31893,OpenRouteService,18148,-23.482833,-46.624634,0.8,300,SANTANA,RUA SENHOR DO MONTE
31894,TomTom,18148,-23.48265,-46.62478,16.4244728088,300,SANTANA,RUA SENHOR DO MONTE
31895,Google,18148,-23.4824422,-46.6248165,,300,SANTANA,RUA SENHOR DO MONTE
31896,MapBox,18149,-23.48137,-46.626582,0.795556,165,SANTANA,ISIDORO DE LAET
31897,OpenRouteService,18149,-23.481547,-46.626722,0.8,165,SANTANA,ISIDORO DE LAET
31898,TomTom,18149,-23.48189,-46.62653,14.0533046722,165,SANTANA,ISIDORO DE LAET
31899,Google,18149,-23.4816029,-46.6266444,,165,SANTANA,ISIDORO DE LAET
31900,TomTom,18150,-23.48642,-46.62495,14.2824602127,123,SANTANA,RUA JERONIMA DIAS
31901,Google,18150,-23.4862533,-46.624224,,123,SANTANA,RUA JERONIMA DIAS
31902,OpenRouteService,18150,-23.487207,-46.623847,0.8,123,SANTANA,RUA JERONIMA DIAS
31903,MapBox,18150,-23.5504951,-46.7930078,0.812917,123,SANTANA,RUA JERONIMA DIAS
31904,MapBox,18151,-23.490571,-46.618755,0.801728,1300,SANTANA,AVENIDA LEONCIO DE MAGALHAES
31905,TomTom,18151,-23.49047,-46.61873,16.2411193848,1300,SANTANA,AVENIDA LEONCIO DE MAGALHAES
31906,OpenRouteService,18151,-23.50012,-46.614859,0.8,1300,SANTANA,AVENIDA LEONCIO DE MAGALHAES
31907,Google,18151,-23.4901691,-46.6187378,,1300,SANTANA,AVENIDA LEONCIO DE MAGALHAES
